********************
0.712000	 first
0.223000	
0.199000	
0.159000	 4th
0.231000	
********************
0.280000	
0.159000	 second
0.191000	
0.184000	
0.207000	
********************
0.135000	
0.183000	
0.175000	
0.415000	
0.399000	
********************
0.271000	
0.166000	
0.168000	
0.167000	
0.199000	
********************
0.183000	
0.167000	
0.191000	
0.223000	
0.343000	
********************
0.192000	
0.167000	
0.167000	
0.167000	
0.415000	
